tweet_id,meaning,communicated_message,inaccurate_or_misleadning,criticism_politicians,criticism_pharmaceutical_companies,criticism_public_health_officials,criticism_anti-vaxxers,criticism_vaccine_mandates,criticism_vaccine_safety,criticism_conservative_media,criticism_mainstream_media,criticism_public_health_policy,criticism_democrats_or_liberals,criticism_government,criticism_vaccine_effectiveness,criticism_other,support_science,support_choice_freedom,support_natural_health,support_vaccines,support_small_business,support_alternative_remedies,support_relaxed_approach,support_more_information,support_public_health_interventions,support_global_response,support_religious_beliefs,support_other
1462914286779617282,This tweet is calling out the corruption they have falsely identified in among politicians and pharmaceutical companies. The cycle they have created is that pharmaceutical companies donate to politicians who then appoint people from said pharmaceutical companies to the regulatory bodies that approve vaccines. The tweeter then claims that the pharmaceutical companies and politicians mandate vaccines and profit off them then restarting the cycle. ,Anti-vaccine,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1474431370248130560,This tweeter is saying that the unvaccinated are not being forced into anything and do in fact have a choice they just need to live with the consequences of their choice and the restrictions that come with that choice. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,
1444915680235573254,This tweet is trying to disprove vaccine effectiveness by pointing to countries with low vaccine rates and inaccurately low COVID rates and countries with high vaccination rates which continue to have COVID cases as proof that the vaccine doesn't work which is also untrue. The tweeter is suggesting 'early treatment' as the solution but it is unclear exactly what that means. ,Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,1,0,0,0,0,0,
1445352132148875271,This tweet is pointing out inconsistencies in what Tucker Carlson has said about his stance on vaccines. The tweet links to an article where the Fox news anchor claims he is not anti-vax and has never been spoken out against vaccines and the tweeter is calling out that lie. ,Pro-vaccine,0,0,0,0,0,0,0,1,0,0,0,0,0,Tucker Carlson,0,0,0,0,0,0,0,0,0,0,0,
1472318432326656001,The tweeter is bragging about having made it into a pub without any proof of vaccination or certification. ,Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1476915969675124738,The tweet is saying that people who still believe that vaccines and masks don't are 'immune to facts'. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1442897200187543553,The tweeter is saying their employers' beliefs in the effectiveness of vaccines and the ability of vaccine mandates to help people is entirely false. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,government t,0,1,0,0,0,0,0,0,0,0,0,
1460149770949775363,The tweet is describing an agreement between South Korea and Singapore to allow travellers to move freely between them without any quarantine requirements. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1446617346446069767,The tweet describes an antibody response in individuals with kidney cancer from the COVID-19 vaccines. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,
1459186705047724041,"This tweet is in response to another saying we should be paying more attention to the well-being of caseworkers who were ""sacked"" for not getting the vaccine. The tweeter is correcting that tweet saying they actually resigned due to a refusal to get vaccinated and a lack of regard for the long term care residents. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1455053523117244417,This tweet is advertising pop-up vaccination clinics across Maniapoto. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1442867869398667264,"This tweet is a tally of all positive COVID cases, COVID deaths, as well as the number of people who have received both the first and second vaccine doses in the UK. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,
1482540796482134019,The tweet is responding to one about Novak Djokovic that said it was his choice not to get vaccinated and that the hospitals are filling up with vaccinated individuals and everyone receiving the vaccine is getting sick. This tweeter is responding by making the point that things could be much worse without the vaccine and this is a 'short-sided' comment. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1456136700254633984,This tweet is of someone saying they trust the vaccine because there are more virus-related deaths than vaccine-related deaths,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1445937406558056453,This tweet is a news outlet linking an article critical of a politicians restrictive public health measures because there have been more COVID-19 deaths than before they came into office.,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1470292108380712961,"This tweet is saying that vaccines are not safe because some vaccine compounds cause bladder cancer in rats, which is misinformation.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,
1481660201233231873,This tweet is posing a theoretical situation in which insurance companies would charge increased premiums to the unvaccinated.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,insurance companies,0,0,0,1,0,0,0,0,0,0,0,Privacy
1484296535944876039,This tweet is misleading by saying that fourth-dose booster shots are ineffective against the omicron variant. The article that is linked states that fourth-dose booster shots are partially effective which it true.,Pro-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,Booster shots,0,0,0,0,0,0,1,0,0,0,0,
1456344472938336260,This tweet is satire of anti-vaxxers and the far right criticizing a politician for buying vaccines from other countries.,Pro-vaccine,1,1,0,0,0,0,0,0,0,0,0,0,0,global response,0,0,0,1,0,0,0,0,0,1,0,
1449116066844536834,"This tweet suggests that spike protein vaccines kill you, which is misinformation. It also suggests standing up for ones rights.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1474156071493279746,"This tweet is of a video of Donald Trump saying he supports vaccines but also that people have a choice whether or not to get vaccinated. A journalist points out that more people have died of COVID-19 under Donald Trump than they have Joe Biden, which is misleading.",Pro-vaccine,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,
1442756660997419016,"This tweet is criticizing a politician for removing disabled people from being prioritized to receive vaccines, saying that this was done because the politician did not order enough vaccine supply.",Pro-vaccine,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,disabled people being prioritized to receive vaccines
1470444715820687368,"This tweet is saying someone is in support of vaccines, but is against vaccine mandates.",Pro-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,0,0,0,
1436101269161132033,This tweet could mean a variety of different things. If the tweeter is a fan of Mitt Romney then it is a pro-vaccine tweet referring to how much better Romney would've handled vaccine mandates than President Biden. If the tweeter is against Romney then they are saying this as a negative against Biden. This tweeter is a very complex individual with lots of conflicting imagery and messages so hard to tell but it seems to be pro-vaccine. ,Pro-vaccine,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1468412383815155714,"This tweet is saying that both unvaccinated and vaccinated individuals can get COVID and they both are equally affected and get as sick, which is misleading and inaccurate. ",Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,
1468745652310061056,This tweeter is saying that one of their immunocompromised clients is refusing to get vaccinated because they heard somewhere the untrue statement that if you get vaccinated you will die in 3 years. ,Pro-vaccine,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1455842594764857347,"This tweet is speaking out against Rhode Island's decision to stop a doctor from practicing for refusing to get vaccinated. The tweeter is citing the doctor's previous infection to COVID, and therefore natural immunity, as evidence that they should be allowed to practice without being vaccinated. ",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,Natural Immunity
1445156818775416841,"This tweet links to an article announcing vaccine requirements will be banned in certain states. Though the tweeter does not explicitly say they are in favour of this and only post the date and a selection of emojis with the article, their previous tweets point to them being anti-vax, and therefore in favour of this. ",Anti-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1442573521096482817,The tweeter seems to be making some kind of connection that undocumented individuals don't need to get vaccinated and therefore they have decided to 'identify as an illegal alien' to avoid getting vaccinated. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1465019695572996097,This tweet is part of a thread on whether or not vaccines cause mutations. The previous tweet stated that because of the higher viral load on the unvaccinated they are more susceptible to virus mutation but this tweeter is disagreeing stating that the vaccinated are in fact the 'experiment' and therefore more susceptible to mutations. ,Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1478394888655933459,"This tweeter claims they personally know 4 people who have died from the vaccines, children who can no longer do sports because of the vaccine and someone who got a stroke from the vaccine. They also say they are vaccinated and still got COVID pointing to that as evidence that not only do they believe the vaccines are unsafe they believe they are ineffective. ",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1459023514648731651,The tweet is announcing white-nationalist political commentator Nick Fuentes would not be attending the anti-vaccine protest he organized because he was sick. The tweeter is pointing to the irony of that situation. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Nick Fuentes,0,0,0,0,0,0,0,0,0,0,0,
1472181842124152835,This tweet is part of a larger thread arguing with someone who is antivax. This tweet is explaining that the mortality rate would be considerably higher without the vaccine and that the vaccine is doing what it was designed to do. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1478963117539282945,This tweet is referring to Novak Djokovic being granted 'medical exemption' to getting the COVID vaccine and still being told by the Australian PM that he is not welcome in Australia. The tweeter is saying this is an injustice because he was issued a medical exemption and is in fact a 'diplomatic stoush'. ,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,
1467917257925959690,"This tweet is replying to another tweet, asking how someone can believe that vaccination status won't matter with future variants. It is implying that vaccination will help with protection against future variants.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1464600036914913280,"This tweet is saying that vaccines cause viruses to mutate faster and thus we should not be vaccinating so rapidly, which is misleading.",Anti-vaccine,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1468947501902348295,This tweet is criticizing the government for withholding money for politicians when they could have used the money to vaccinate the whole country.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,"Government, Global Response",0,0,0,1,0,0,0,0,0,0,0,
1452736687688327169,"This tweet is asking when a leftist politician that has been vaccinated will get sick, assuming that vaccines have harmful side-effects which is incorrect.",Anti-vaccine,1,1,0,0,0,0,1,0,1,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,
1444488435150962694,This is a partial tweet commenting on how COVID outbreaks in New Zealand are not the fault of the unvaccinated. It is unclear exactly the point they are trying to make in erroneously claiming that individuals with one shot are considered unvaccinated but they are saying that the NZ government is implementing scare tactics to try to convince individuals to get vaccinated. ,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1447399603905699840,This tweet is replying to a thread promoting natural immunity and condemning vaccine mandates. The tweeter is saying that getting the vaccine is more likely to be effective and help protect you from COVID than it is to be harmful and kill you. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1472075362096066561,"This tweet is part of a thread condemning Biden for not providing free N95 masks and free testing. This tweet specifically is promoting vaccines, mask mandates, paid lockdowns, and free and accessible testing. ",Pro-vaccine,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1445136146074423314,"This tweet is saying that even though they are not required to, Broadway theatres will continue to require vaccines and masks in their theatres. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1436384939113582596,"This tweet is quoting the governor of West Virginia, Jim Justine who was pointing out the hypocrisy of anti-vaxxers who claim the vaccine is tracking you while also carrying around a cell phone which is aware of your location and buying habits and is absolutely tracking you at all times. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1470469870483644421,The tweet lacks context as many of the previous tweets have been deleted but it seems as though they are calling out individuals who would hand over power back to Donald Trump if he was reelected. He is making a connection that the hypocrisy of believing Trump did a terrible job and also agreeing to hand the reigns back over if he was reelected to believing in science but removing mask mandates and vaccine requirements. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1459035679128952833,This tweet is an individual announcing they got their first vaccine. It is unclear if JGH has some meaning or is a typo. Could possibly be making reference to the Jewish General Hospital.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
